"Feature","Gain","Cover","Frequency"
"dedups",0.123064965483419,0.0872294138383837,0.00602771181796832
"L3_S32_F3854:T2",0.0734561772632497,0.0423499176842985,0.00185267332933225
"L1_S24_F1723",0.0345970192685112,0.0424077114175739,0.0076455392323148
"L3_S32_F3851:T1",0.0343974806093111,0.025979552801229,0.00195704929154816
"L1_S24_F1846",0.0314597402573152,0.0464051324880041,0.0112726039193174
"L3_S33_F3859",0.0298089611116946,0.00345118072440898,0.0272682201289043
"L3_S33_F3865",0.0219536848160766,0.00755042578487653,0.019126895076064
"S34_Mean",0.019743987736286,0.0698519755405854,0.0118205777209509
"L3_S32_F3854:T4",0.0182016020863477,0.0397450563089123,0.00153954544268455
"MaxMax_features",0.0176818070243528,0.0132578098077011,0.00788038514730058
"MinMin_features",0.0143476152285529,0.0239256966534315,0.00960258852386296
"L3_S30_F3744",0.0131900680156607,0.0154297969463673,0.0215797301881377
"S33_Mean",0.0125372199245352,0.00783121924639025,0.00386191060198836
"L3_S30_F3759",0.0115388914739816,0.0037035009554901,0.021214414320382
"L3_S33_F3857",0.011513751158796,0.0053150749450757,0.02126660230149
"S39_Mean",0.0113873249114569,0.00696788110895094,0.00827179500561021
"S34_Time0",0.0111223261996732,0.00240034446948748,0.00589724186519845
"L3_S30_F3774",0.0109862143174484,0.00356944235631368,0.0217362941314615
"L3_S30_F3754",0.010549629741406,0.0024665989684643,0.0221537979803251
"L3_S30_F3804",0.0103909208952976,0.00672079906273181,0.0197009628682514
"L3_S30_F3769",0.0103326100723685,0.00322422500948106,0.0199879967643452
"L1_S24_F1844",0.010083846014999,0.00857088680896213,0.00866320486391984
"L0_S12_F350",0.00994946756048651,0.0121584928129351,0.0130730892675417
"L1_S24_F1695",0.00970127566848484,0.0212930947670453,0.00255721107428959
"L0_S0_F20",0.0096380658607858,0.00417166754194637,0.0160738981812489
"S30_Mean",0.00945631177567585,0.00614455297113956,0.0138559089841609
"L3_S36_F3920",0.00934545810850472,0.00206237165994263,0.0175873496333794
"L3_S38_F3956",0.00932982808376771,0.00204980724633555,0.00388800459254234
"L3_S30_F3809",0.00932923684531151,0.00704065303135695,0.018083135453905
"S38_StationTiming",0.00920005197435858,0.00273475369840985,0.0143256008141325
"L3_S30_F3554",0.00905375355602047,0.00428039271045634,0.0174046916995016
"L3_S30_F3749",0.0088749104153456,0.00489568550747022,0.0182396993972288
