"Feature","Gain","Cover","Frequency"
"dedups",0.117182100460468,0.0833135303767454,0.00574908647990256
"L3_S32_F3854:T2",0.0755264760099045,0.0423738950597555,0.00177831912302071
"L3_S33_F3859",0.0331876596138691,0.00219704472211577,0.0257734470158343
"L1_S24_F1723",0.0305023263190124,0.0299381629445385,0.00789281364190012
"L3_S32_F3851:T1",0.0288056813326372,0.0212154184348109,0.00143727161997564
"L1_S24_F1846",0.0248098878478593,0.0353852045586708,0.0128867235079172
"L3_S33_F3865",0.0214897284854319,0.00648907123804495,0.0217539585870889
"L3_S32_F3854:T4",0.0199493999094241,0.0397859000159131,0.00133982947624848
"S34_Mean",0.0189564149235323,0.0649814711871073,0.0118879415347138
"MinMin_features",0.0183821186848178,0.0385338664257213,0.0100852618757613
"L3_S33_F3857",0.0149764490588481,0.00435371293315171,0.0253593179049939
"MaxMax_features",0.0143788545791946,0.00969366660280024,0.00825822168087698
"L1_S24_F1695",0.0142176537477363,0.0274149094414132,0.00172959805115713
"S33_Mean",0.0129341052185904,0.00760904167963366,0.00404384896467722
"L3_S36_F3920",0.0124993873565916,0.00510527244717726,0.0228501827040195
"S39_Time0",0.0123245276826062,0.0026747658016697,0.00496954933008526
"L1_S24_F1844",0.0121191064139187,0.0155445105015167,0.0105237515225335
"L3_S30_F3754",0.0116540050363505,0.00284237766149087,0.0232643118148599
"L3_S30_F3759",0.0114415464140662,0.00404242837967893,0.0217783191230207
"L3_S30_F3554",0.0111801308899407,0.00449876838706602,0.0221680876979294
"L3_S30_F3809",0.0111033433044644,0.00881848365463282,0.0212180267965895
"L0_S0_F20",0.0110495869946526,0.00567426399877236,0.0174665042630938
"L3_S30_F3744",0.0108223684905473,0.00317680221190627,0.0194640682095006
"L3_S30_F3704",0.0101152214997822,0.0209814989745446,0.0109135200974421
"L3_S30_F3769",0.009893044383536,0.00405763257823988,0.0180998781973203
"L3_S30_F3804",0.00981531552897319,0.00549456799116358,0.0178806333739342
"S30_Mean",0.00968470191351558,0.00419804767041127,0.0125456760048721
"L3_S30_F3749",0.0096637655437827,0.00210694807712186,0.0184652862362972
"L3_S30_F3774",0.00949605423250229,0.00382833519032853,0.0182216808769793
"L3_S29_F3339",0.00942112476740653,0.00788621315331071,0.015931790499391
"L0_S1_F28",0.00911276803136205,0.00610411669041704,0.0151522533495737
