"Feature","Gain","Cover","Frequency"
"L3_S32_F3854:T2",0.0442310263103104,0.0789833418399924,0.00202733322202876
"L3_S33_F3859",0.0370724341954199,0.00146306548637396,0.0257590574093067
"S34_Mean",0.0220678052738104,0.0640754264502554,0.00734610155746893
"L3_S33_F3865",0.0218926087907292,0.00273351263812744,0.0194266224628521
"L1_S24_F1723",0.0207855253397276,0.100302545238895,0.00672597610131896
"L3_S33_F3857",0.0205794885727338,0.00187617675923631,0.0223364419109404
"MaxMax_features",0.0204612139959084,0.00224134229052455,0.0102201445369332
"L3_S30_F3759",0.0185544822115715,0.00137061087598451,0.0240894888735183
"L0_S0_F20",0.0182413859220173,0.00203336727070054,0.0192954420778973
"L3_S30_F3744",0.0176260901036307,0.0031442253838173,0.0228969399193837
"L3_S30_F3754",0.0173924325157875,0.00158669295131029,0.0239225320199394
"L3_S30_F3774",0.0171314907693527,0.000803191575806829,0.0223245164213991
"MinMin_features",0.0166692885296533,0.0536744655492038,0.00759653683783719
"L3_S30_F3554",0.0164600052464266,0.00105270832054531,0.0209650106136857
"L3_S30_F3804",0.0162060666392118,0.00177197030820064,0.020905383165979
"L3_S30_F3809",0.0161794471334728,0.00155356084916337,0.0215016576430462
"L3_S30_F3769",0.0161600132926492,0.00149606926406565,0.0193312185465213
"L3_S30_F3749",0.015623355759021,0.00123735387940084,0.0196532067641377
"L3_S29_F3395",0.0150669809101887,0.0160920436136121,0.0197009087223031
"L3_S36_F3920",0.0146992337887079,0.00151376075826732,0.0202971831993703
"L3_S29_F3479",0.0143283852934021,0.000454097398331602,0.0167910892742147
"L1_S24_F1846",0.0142878733939919,0.109903523645141,0.00861020344885158
"S38_StationTiming",0.0130712780344289,0.00237690210218555,0.014453693324111
"L0_S1_F28",0.0124505151396988,0.00106109769623889,0.0153123285710878
"S30_Mean",0.0116593938843803,0.0033125227786343,0.0134042502444725
"L3_S29_F3351",0.0114532035064094,0.00237962228058912,0.0142032580437427
"L3_S32_F3851:T1",0.010728179754009,0.0042039322294238,0.000846709757435543
"L0_S1_F24",0.0103664290166943,0.0013171388070308,0.011591575834188
"L0_S12_F350",0.0101609602636552,0.00277176573432234,0.0108641209721659
"L3_S29_F3336",0.0100562304062511,0.00117841462601887,0.0124740620602476
"S35_Mean",0.0100107652948043,0.00524644668426088,0.00667827414315358
"S37_Time0",0.00998187587919927,0.00133048599152507,0.0127960502778639
"S36_Mean",0.00985264470021361,0.0010325153039369,0.0126410189138264
"L3_S29_F3382",0.00969969702317778,0.000560665606737345,0.0127125718510745
"L3_S29_F3339",0.00955670973870459,0.00339697847761735,0.0113411405538197
"L3_S38_F3956",0.00936612650103173,0.00154829708496066,0.00330336060295275
"S36_Time0",0.00921028087366701,0.000598413790782957,0.0126171679347437
"S37_Mean",0.00917417186390618,0.000708370454250782,0.0113888425119851
"L3_S32_F3854:T4",0.00910737457754428,0.0718879391038775,0.00127602738092399
"TimeToExitProduction_features",0.00909939596955115,0.00160210889860981,0.00807355641949102
"L3_S30_F3519",0.00892308129435197,0.000611180517166416,0.0124859875497889
"S33_Mean",0.00787924587766926,0.0062442988656801,0.00224199203377299
"S39_Mean",0.00729789727733515,0.00389485547270483,0.00596274477067284
"L2_S26_F3040",0.00726084085564244,0.0031244948661039,0.0101485915996852
"L3_S30_F3704",0.00716907460461329,0.010799921325788,0.00773964271233334
