"Feature","Gain","Cover","Frequency"
"L3_S32_F3854:T2",0.0391114128638061,0.0770750984595081,0.00205612600937095
"L3_S33_F3859",0.0308599264828088,0.00108478731673848,0.0242498255408234
"L3_S33_F3865",0.0244338361317557,0.00179603119389847,0.0182808294287708
"L1_S24_F1723",0.0216532137178641,0.109029936019102,0.00742697637324295
"MaxMax_features",0.02099916469945,0.0036510514197147,0.00943325690359884
"S34_Mean",0.0202381250041364,0.0848065185475081,0.00702821254112252
"L3_S33_F3857",0.0191608895874731,0.00158472620655265,0.0216204765227794
"L3_S32_F3851:T1",0.0189702249742457,0.00740894729951733,0.00114644601734623
"L0_S0_F20",0.0187435403276493,0.00153043359279808,0.0188291296979364
"L3_S30_F3744",0.0185002660914149,0.012142524475775,0.023165686372246
"L3_S30_F3774",0.0174816002960223,0.00113257207428451,0.0224055428172665
"L3_S30_F3759",0.0170190974248183,0.00132716358635616,0.0224803110357891
"MinMin_features",0.017004975355043,0.0260039788097201,0.00689113747383112
"S30_Mean",0.0164344023635646,0.00266320926387646,0.0150907187718074
"L3_S30_F3749",0.0162646397417245,0.00333935062487774,0.0210347921443525
"L3_S30_F3754",0.0162147945605357,0.00146446158228187,0.023165686372246
"L3_S30_F3804",0.0161060753580259,0.00164053078265974,0.0188042069584289
"L3_S36_F3920",0.0158385602795799,0.000849468491896795,0.0210472535141063
"L3_S30_F3554",0.0157234120374589,0.00120401542876991,0.0213587877579504
"L1_S24_F1846",0.0155145991303227,0.0943777545093703,0.0094831023826139
"L3_S30_F3809",0.0151519006195855,0.00145088775869635,0.0190534343535041
"L3_S30_F3769",0.0141057556747022,0.000853441496478049,0.0185051340843385
"L3_S29_F3395",0.0138836776307744,0.000774160862513456,0.017321303957731
"L3_S29_F3479",0.0134176182429286,0.000432199053764247,0.0175829927225601
"S38_StationTiming",0.0127867823633596,0.00229524376522915,0.0128227494766225
"L3_S29_F3382",0.0116969044715002,0.00084688328234741,0.0149661050742698
"L0_S12_F350",0.0115383650777197,0.00255765273631965,0.0106170870302064
"L0_S1_F28",0.01153358036625,0.00150103489632853,0.0141436546705214
"L0_S1_F24",0.0109363472675865,0.0011053449146232,0.0118632240055827
"L3_S29_F3339",0.0104538493453893,0.00352622950533966,0.0122993719469644
"L3_S29_F3336",0.0102834780938371,0.000954862011914048,0.0136825839896321
"S37_Mean",0.00988954800746924,0.000992396811353283,0.0118133785265676
"L3_S29_F3351",0.0095145652743865,0.00514305072786079,0.0123866015352408
"L3_S32_F3854:T4",0.00944928512595659,0.0720509917109039,0.00122121423586881
"S37_Time0",0.00937514194534128,0.00288277348684095,0.0123990629049945
"L3_S30_F3519",0.00878152592799058,0.000313499828466661,0.0132464360482504
"S36_Time0",0.00875079234046399,0.000472715550617171,0.0133835111155418
"L3_S30_F3704",0.00791621030398143,0.0068034808707963,0.00712790349915263
"S36_Mean",0.00789786516111655,0.000521107950501224,0.0115267670222311
"L3_S38_F3956",0.00776107466234125,0.000672695044795195,0.00279134682484299
"S39_Mean",0.00770564220283535,0.00629455982895691,0.0072400558269365
"L1_S24_F1844",0.00762292417695802,0.00129665890066114,0.00726497856644402
"S31_Mean",0.00755950338677413,0.000872959085906424,0.00656714186023328
"TimeToExitProduction_features",0.0075462493891302,0.00107303420292244,0.00776343335659456
"S34_Time0",0.00752291487219049,0.000565187532630847,0.00348918353105373
"S27_StationTiming",0.00729185223029319,0.000960011964326598,0.01052985744193
"L2_S26_F3040",0.0072205922109671,0.00108568948172769,0.0104426278536537
"S35_Mean",0.00704917702188085,0.00210977979086176,0.00676652377629349
"S7_Mean",0.00637088208688901,0.000518125585591063,0.00746436048250424
"L0_S4_F104",0.00636647571371585,0.00748937568706139,0.00783820157511714
"S33_Mean",0.00620199474761375,0.00431478975978833,0.00124613697537633
"S8_Mean",0.00611997919688629,0.000635798275410053,0.0068662147343236
"S4_Mean",0.00608442981723674,0.000378552799576248,0.00692852158309241
"S35_StationTiming",0.00590892887142135,0.00708625315542821,0.00722759445718273
"S3_Mean",0.00585641030333222,0.00087392112287285,0.0067291396670322
"S30_Time0",0.00579349152731247,0.000716825728987874,0.00792543116339348
"S27_Mean",0.00573646952721616,0.00888202282540232,0.00793789253314724
"L1_S24_F1578",0.00572034470372635,0.00158046642493259,0.00821204266773004
"S6_Mean",0.0054758487677067,0.000698161271481402,0.00614345528860532
"LastStation38",0.00515370882749019,4.13068540395641e-05,0.00130844382414515
"S5_Mean",0.00509660070819735,0.00212510796491768,0.00656714186023328
"L1_S24_F1498",0.00502815808467308,0.065818836589538,0.00380071777489782
"S39_Time0",0.00496354971085997,0.0011853341899433,0.00390040873292792
"S12_StationTiming",0.00480173823924403,0.000558397532812402,0.0056076163891935
"S27_Time0",0.00476793160972102,0.00223200440804583,0.00664191007875586
"S31_StationTiming",0.00471167806243091,0.000687425574535014,0.00661698733924833
"S12_Mean",0.00469140294478972,0.000996651241762688,0.00645498953244941
"S11_StationTiming",0.00469081213559041,0.00100958250927178,0.00553284817067092
"S30_Max",0.00456213308113029,0.00213283163924332,0.00291596052238062
"L1_S24_F1604",0.00446466107413824,0.0342543761377845,0.00215581696740106
"S25_StationTiming",0.00431790885155535,0.00328786338136648,0.00555777091017845
"S35_Time0",0.00428904388223593,0.000265242449180388,0.00429917256504835
"S10_Mean",0.00423274961450344,0.00174477998292138,0.00601884159106769
"S20_Mean",0.00409925955007283,0.00102878465714287,0.00419948160701824
"S11_Mean",0.0040757342969287,0.000924512419041698,0.00503439338052039
"S10_StationTiming",0.00407237574564428,0.000409020427283003,0.00651729638121822
"S31_Time0",0.00406902073606777,0.000168095299398491,0.00270411723656664
"L3_S38_F3952",0.00399075018451507,0.0001196297722113,0.0029907287409032
"S1_Mean",0.00398857750988011,0.000300741260694214,0.00357641311933008
"S28_StationTiming",0.00393357574969034,0.00056236645918834,0.00421194297677201
"L1_S24_F1695",0.00385254077817678,0.0116983751567218,0.00123367560562257
"S26_Max",0.00379196986649082,0.00288044732269643,0.00454839996012362
"L3_S32_F3854:T16",0.00370275885757989,0.0718928989209302,0.00137075067291397
"L3_S38_F3960",0.00365333914780233,0.00604960331314345,0.00317764928720965
"S18_Mean",0.00363384374427544,0.00117412168651377,0.0042493270860333
"L1_S24_F1758",0.00352143161333968,0.000744335054678899,0.00502193201076662
"L1_S24_F867",0.00348901946102702,0.062097108170575,0.00367610407736018
"S24_StationTiming",0.00337264270711428,0.000816306568441692,0.00331472435450105
"S25_Max",0.00335942844987801,0.00460134724097289,0.00444870900209351
"S28_Mean",0.00331867726707425,0.00085244176374618,0.00428671119529459
"S30_StationTiming",0.00324912509563622,0.000252473118331474,0.00458578406938491
"L2_S27_F3166",0.00321738549458563,0.00571155063161392,0.00504685475027415
"S28_Time0",0.00313277202965683,0.00150602961485315,0.00432409530455588
"S16_Mean",0.003012074387152,0.000704977824937493,0.00345179942179244
"L1_S24_F1609",0.00298219181447609,0.000326687526140791,0.00340195394277739
"S17_Mean",0.00294543638149748,0.000425969705910988,0.00316518791745589
"S15_Mean",0.0028579016987799,0.00095521731237258,0.00406240653972685
"L1_S24_F1842",0.00277124649173577,0.0104118047533056,0.00438640215332469
"S13_Mean",0.00276053429837213,0.00116810564908643,0.00287857641311933
"S9_Mean",0.00270899707422487,0.000476477881505223,0.00164490080749676
"S22_StationTiming",0.0026820320908989,0.0100030606174229,0.00376333366563653
"S34_StationTiming",0.00259531307529897,0.0015865324056023,0.00244242847173761
"S38_Mean",0.00257909308168255,0.000852702919742217,0.00188166683281826
"S26_StationTiming",0.0022854447091774,0.0228642117997353,0.00426178845578706
"L3_S32_F3850",0.00226800314862628,0.000446269452144723,0.00594407337254511
"S11_Time0",0.00221761386243726,0.000400996274108063,0.00240504436247632
"L3_S29_F3412",0.00218756502020954,0.00170281547905444,0.00199381916060213
"S19_Mean",0.00217694937874837,0.000675504169981333,0.00282873093410428
"S22_Mean",0.00214127948723888,0.00083639165100787,0.00249227395075267
"S23_StationTiming",0.00201892592499545,0.00057529050299754,0.0023801216229688
"S6_Time0",0.00199537549308314,0.0004685374618291,0.00198135779084837
"L0_S0_F22",0.00198306402835151,0.00388092109296209,0.00215581696740106
"S9_Time0",0.00187066604129394,0.000393882398014723,0.00203120326986342
"S25_TimeToExitStation",0.00185638859468733,0.000404549402552733,0.0031278038081946
"S23_Mean",0.00184964248317691,0.000282828767914565,0.00236766025321503
"S4_StationTiming",0.00169541095953831,0.000259183701769406,0.00205612600937095
"S50_Time0",0.00167242833094023,0.00120787077606185,0.00174459176552687
"L3_S32_F3854:T48",0.00162295085499369,0.0415631160304872,0.00124613697537633
"S49_StationTiming",0.00162112965175576,0.00191854792548616,0.00178197587478816
"S24_Time0",0.00158198094434575,0.000637995790182231,0.0018692054630645
"S31_Max",0.00157716697299405,0.000333449758812772,0.00142059615192902
"L3_S33_F3873",0.00155388208535614,0.000468428082144879,0.00104675505931612
"S24_Mean",0.00154953699377517,0.00017655652053874,0.00206858737912471
"S8_Time0",0.00151226310588384,0.000189013645235943,0.00179443724454192
"S36_StationTiming",0.00148604773026366,0.000197482253097696,0.0026168876482903
"S6_StationTiming",0.00136757821432684,3.48904349991942e-05,0.0014953643704516
"S2_Mean",0.00131769861292192,0.000314380362619191,0.00113398464759246
"S26_TimeToExitStation",0.00131270481809532,0.000143777659185059,0.00171966902601934
"L1_S24_F1632",0.00127988642119109,0.000886861925872028,0.00228043066493869
"S2_StationTiming",0.00124588605341961,8.97145004421495e-05,0.00137075067291397
"S5_Time0",0.00121909542256773,1.88085665304409e-05,0.00153274847971289
"S7_Time0",0.0012178883056431,0.000189282855102361,0.00166982354700429
"S38_Time0",0.00115356075031079,5.86376945529814e-05,0.00157013258897418
"S51_Time0",0.00110053491275031,0.000132332284183855,0.00142059615192902
"S45_Mean",0.0010852117239703,9.81594104991055e-05,0.00147044163094407
"S9_StationTiming",0.00101825514406209,1.29982160380342e-05,0.000797527664240853
"L3_S34_F3880",0.000993696213444716,0.000151146625584182,0.000697836706210747
"S5_StationTiming",0.000992971262853555,0.000523396782405761,0.00144551889143655
"S33_Time0",0.000979786035921907,0.000176431739772492,0.00138321204266773
"cluster_n50:0",0.000962266856922288,0.00027470851488671,0.000274150134582793
"S3_StationTiming",0.000947232526926738,5.63545665512082e-05,0.00133336656365268
"S10_Time0",0.000938749787025039,6.65660041676976e-05,0.00115890738709999
"S21_Mean",0.000898615315136308,0.00144595004119575,0.000984448210547303
"S37_StationTiming",0.00089660827281567,1.25092817661822e-05,0.00109660053833117
"S16_Time0",0.00086527144575499,0.000132234589279701,0.00093460273153225
"S14_Mean",0.000863172770188559,0.000359438251782433,0.00082245040374838
"S50_Mean",0.000848438934740503,0.000143857352598043,0.00103429368956236
"S12_Time0",0.000835657824908401,2.78277908532256e-05,0.000922141361778487
"S7_StationTiming",0.00083535316736257,0.000146000190418057,0.00122121423586881
"S40_Time0",0.000805474169879084,2.99511223894247e-05,0.000872295882763433
"S44_Time0",0.000793842838923065,0.000583487811199415,0.00109660053833117
"S4_Time0",0.0007520455077473,7.81813312323805e-05,0.000884757252517197
"S20_Time0",0.00072915384399414,3.91811063190774e-05,0.00104675505931612
"S33_StationTiming",0.000700479575245428,2.06532521220343e-05,0.0012585983451301
"S52_Time0",0.000692722592314331,4.46777679972822e-05,0.000760143554979563
"S18_StationTiming",0.000684238079323511,0.000596582838673351,0.00097198684079354
"S21_Time0",0.000672661569704086,6.60173598395337e-05,0.00082245040374838
"S32_Mean",0.000669224967509366,0.000316447520521109,0.00108413916857741
"S15_StationTiming",0.000665783673183531,8.48001940971073e-05,0.000909679992024723
"L3_S29_F3475:T1",0.000650562008262811,8.31184710895737e-06,0.00102183231980859
"L3_S33_F3855",0.000640701223367031,1.64617034489321e-05,0.00123367560562257
"S32_Time0",0.00063750711133362,0.000263965029573875,0.000984448210547303
"S3_Time0",0.000631983290951991,4.20187879219395e-05,0.000996909580301067
"S8_StationTiming",0.000630776310931333,3.09745026408153e-05,0.000909679992024723
"L3_S29_F3317:T1",0.000624418705384155,4.3873755230151e-06,0.00078506629448709
"S15_Time0",0.000615614479708964,0.000360106257711553,0.000722759445718273
"S50_StationTiming",0.000612999022811017,0.000482933127903519,0.000660452596949457
"S45_Time0",0.000610161160359679,0.000125495057281006,0.00085983451300967
"L3_S32_F3854:T8",0.000582334220168525,0.000142606421165627,0.000834911773502143
"S18_Time0",0.000581795839387712,0.000126730399061613,0.000685375336456983
"S44_Mean",0.000562475281361141,8.1136375075129e-05,0.00078506629448709
"S17_Time0",0.000557558800742433,0.000185753546583871,0.0007476821852258
"S14_StationTiming",0.000540114952240085,0.000252837058703983,0.000947064101286013
"S16_StationTiming",0.000534742579459809,7.08544631672132e-06,0.000697836706210747
"S23_Time0",0.000521431351227279,0.000549509171688567,0.000647991227195693
"S29_StationTiming",0.000464482380760335,0.000616797577186354,0.000610607117934403
"S49_Time0",0.000456375647510712,0.000256786489050131,0.000461070680889243
"S19_Time0",0.00043129805092928,1.04933165335063e-05,0.000498454790150533
"S20_StationTiming",0.000425399989032661,6.2169290703887e-06,0.00056076163891935
"S41_Time0",0.000424297303833481,0.000389097280797675,0.00056076163891935
"S42_Time0",0.000421537094088864,3.22314355165162e-06,0.000361379722859137
"S17_StationTiming",0.000404997475905237,0.000109779975400842,0.00056076163891935
"S42_Mean",0.000399551805554962,5.22288267619737e-05,0.000311534243844083
"S21_StationTiming",0.000390596446061463,0.000110881292382737,0.000585684378426877
"L3_S32_F3854:T128",0.000379388115711593,1.01947878607112e-05,0.000685375336456983
"S26_Time0",0.000374851285711755,0.000731843115133808,0.00067291396670322
"S50_Max",0.000368304073536133,0.000288441551153569,0.00033645698335161
"S2_Time0",0.000367323722889532,1.05955195009708e-05,0.00059814574818064
"S36_Max",0.000367089690169903,3.60051191164373e-05,0.0003738410926129
"S29_Mean",0.000360404018002094,0.000203404160198028,0.000348918353105373
"cluster_n50:25",0.000352410327458374,1.06775581890523e-05,0.00041122520187419
"S51_Mean",0.000331692706090377,4.26064770860503e-06,0.00067291396670322
"S52_Mean",0.000329253330911975,4.17828496436873e-05,0.000398763832120427
"S22_Time0",0.000329015560735399,0.000142275226239732,0.000647991227195693
"S46_Mean",0.000323770619118056,2.92529297694772e-06,0.000348918353105373
"cluster_n50:43",0.00029354871909369,2.27172963921709e-05,0.000423686571627953
"S14_Time0",0.000250408517272406,1.51644380171332e-05,0.000348918353105373
"S48_Time0",0.000227152685729504,1.41522281065911e-06,0.000274150134582793
"S45_StationTiming",0.000226310821940078,0.000369357400445145,0.000398763832120427
