"Feature","Gain","Cover","Frequency"
"LeakEnd",0.378618886696215,0.125927236331171,0.0164100486223663
"L3_S32_F3850",0.0325669041955172,0.0724271756030817,0.00972447325769854
"L3_S33_F3865",0.022748821290177,0.00179737458966533,0.0142394072702014
"L3_S33_F3859",0.0167579405972988,0.000642288893832252,0.0151076638110674
"L1_S24_F1723",0.0155133899793006,0.00658241400977173,0.00367561935633248
"LeakStart",0.01475638756532,0.0093081784023436,0.0167573512387127
"L3_S29_F3407",0.00932227668281657,0.00686939699337965,0.0059041444778884
"L3_S33_F3855",0.00744192608855936,0.000394164078247801,0.00208381569807826
"L3_S33_F3857",0.0074250434642534,0.000943436883978498,0.013400092614031
"L3_S30_F3754",0.00740451653448172,0.000612568815718963,0.0141236397314193
"L3_S30_F3704",0.00726620585972416,0.0561571347970018,0.00749594813614263
"L1_S24_F1846",0.00664748379272453,0.00310136471309638,0.00254688585320676
"L3_S30_F3759",0.0066181330540419,0.000432910076058805,0.0122134753415142
"L3_S36_F3920",0.00615136529965411,0.0020582860435628,0.0135448020375087
"L3_S29_F3351",0.00611399668429338,0.00902220293802323,0.00766959944431581
"L0_S0_F20",0.00611259960322495,0.00129806488549432,0.0103033109516092
"L3_S30_F3774",0.00568020390351515,0.000530705666132266,0.00902986802500579
"L0_S1_F28",0.0052232158954032,0.00361706642215831,0.0107374392220421
"L3_S30_F3744",0.00507630210910045,0.000774285827800708,0.00894304237091919
"L3_S30_F3804",0.00480087388239679,0.000912560239721465,0.00862468163926835
"L3_S30_F3574",0.00463577940513658,0.000746387415454427,0.00894304237091919
"L3_S30_F3749",0.00462668983608816,0.000469753795218964,0.00897198425561473
"L3_S30_F3809",0.0044968778352568,0.000509839600561123,0.0079300764065756
"L3_S30_F3829",0.00446635146790101,0.00197932499495608,0.00775642509840241
"L3_S29_F3339",0.00430307017752845,0.000788720088705855,0.00633827274832137
"L3_S29_F3336",0.00419293985693897,0.000428780722866326,0.00816161148413985
"L3_S30_F3494",0.00416177734201394,0.000450901572729338,0.0079300764065756
"L3_S30_F3554",0.00405462351274668,0.000206743776743731,0.00743806436675156
