"Feature","Gain","Cover","Frequency"
"LeakEnd",0.353477478045984,0.121722738266375,0.0148346990675332
"L3_S32_F3850",0.0295686525165789,0.063348015897428,0.00868889516812659
"L3_S33_F3859",0.0214774422004304,0.001329426179377,0.016600734670811
"L3_S33_F3855",0.0145114382425744,0.000172588768426494,0.00150701704813036
"L1_S24_F1723",0.0142688276730056,0.00631161916902463,0.00256663841009701
"LeakStart",0.014164609205683,0.00841538744293531,0.0178251860224169
"L3_S33_F3857",0.00963278419064499,0.00377731760861343,0.0158472261467458
"L3_S29_F3407",0.00778837868799374,0.00607523659050626,0.00478006969953848
"L3_S33_F3865",0.00726941261539124,0.00184104929572134,0.0120561363850429
"L3_S29_F3351",0.0070351851740981,0.0122939097439554,0.00751153809927475
"L3_S36_F3920",0.00701401264964992,0.000545729921390893,0.0128802863332391
"L3_S30_F3754",0.00700227271342841,0.000603750562660702,0.0131393048883865
"L3_S30_F3704",0.00616108100346521,0.0384554994805139,0.00753508524065178
"L3_S30_F3759",0.00603082596436384,0.00054570391489888,0.0109258735989451
"L0_S0_F20",0.00593277589663699,0.0016160743139381,0.00941885655081473
"L1_S24_F1604",0.00586761883089075,0.00383263675202499,0.000988979937835547
"L3_S30_F3774",0.00581640391570986,0.000806584538666676,0.00937176226806066
"L3_S30_F3744",0.00560160887120154,0.000991601182802512,0.00979561081284732
"L0_S1_F28",0.00546487111678307,0.00373503630729411,0.0104784779127814
"L1_S24_F1846",0.0051339256114084,0.00247033280481308,0.00195441273429406
"L3_S30_F3494",0.00512061603949929,0.00678492953106235,0.00890081944051992
"L3_S30_F3804",0.00483265037411131,0.00066650911667857,0.00819440519920882
"L3_S30_F3809",0.00479008360997556,0.00112058428235988,0.00847697089573326
"L3_S29_F3479",0.00475045515979023,0.000557264051405641,0.00819440519920882
"L3_S29_F3339",0.00473260712327831,0.00197324660994818,0.00605161533389847
"L3_S29_F3373",0.00471359224946211,0.000725252112634132,0.008312140906094
"L3_S30_F3749",0.00455485596129548,0.000187986166842571,0.0092069322784214
"L3_S30_F3769",0.0045466431523424,0.000366103702646893,0.00725251954412734
"L3_S30_F3604",0.00448701724371982,0.0010120471759886,0.00706414241311105
"L3_S30_F3574",0.00445007068426395,0.000343101626773618,0.00758217952340586
"L3_S29_F3321",0.00441760305152791,0.00104647234333528,0.00720542526137327
"L0_S1_F24",0.00434958612330287,0.00213192784816747,0.00623999246491476
"L3_S30_F3554",0.00415814998458934,0.000420073666834946,0.00727606668550438
"L3_S29_F3345",0.00396812535153585,0.000611716155088429,0.00678157671658661
