"Feature","Gain","Cover","Frequency"
"LeakEnd",0.366694301648322,0.115271156554276,0.0159092565155085
"L3_S32_F3850",0.031150926101297,0.0623586135043849,0.00845255155327779
"L3_S33_F3855",0.0230801847281573,0.000137057877101598,0.00286609506691603
"LeakStart",0.0150985601150541,0.00869354774399769,0.0206698889995385
"L1_S24_F1723",0.0143130154304652,0.0087736582213009,0.00568361225134196
"L3_S33_F3857",0.0119328307071292,0.000940725081074118,0.00995846591047096
"L3_S33_F3859",0.0100855135929018,0.000893245946082217,0.017560904520172
"L3_S29_F3407",0.00837685934168902,0.0204947966500147,0.00653372519491875
"L3_S30_F3704",0.00800804032462105,0.00327622836499462,0.0102985110879017
"L3_S36_F3920",0.00763395969227633,0.00225952422707303,0.0138446965096791
"L1_S24_F1632",0.00745388690178576,0.005147278542197,0.00303611765563139
"L0_S1_F28",0.00740824360396778,0.00219477316623889,0.0108328677952928
"L1_S24_F1846",0.00737951916666232,0.00550346124187807,0.00497923295523548
"L3_S33_F3865",0.00705316156810722,0.00163794016329057,0.0126788273299167
"L3_S30_F3804",0.0069412506687401,0.000592091736697871,0.012363071093731
"L3_S29_F3436",0.00693990710040104,0.00149240449179262,0.0118044254450948
"L3_S30_F3809",0.00692486761500845,0.00196636136074518,0.0120473148575454
"L3_S29_F3327",0.00669104108802891,0.000471205977106359,0.0117558475626047
"L3_S29_F3348",0.00662063429026097,0.00131667674858137,0.0111972019139686
"L3_S29_F3379",0.00617870881508198,0.000349487335367412,0.00995846591047096
"L3_S29_F3345",0.00617083926629719,0.000975922813406267,0.0105171115591071
"L3_S35_F3896",0.00609237013667475,0.0012172659782746,0.0110757572077433
"L3_S29_F3430",0.00593319393805624,0.000620985870718316,0.0116829807388696
"L3_S30_F3554",0.00578373149773725,0.000290696141970706,0.0096912875567754
"L3_S29_F3376",0.00568225274162027,0.000205485293399292,0.0106628452065774
"L3_S29_F3333",0.00565485093053637,0.000193030947466784,0.0102742221466566
"L3_S30_F3669",0.00564980169516831,0.000962693243138551,0.0102742221466566
"L3_S30_F3679",0.0055430513244604,0.000239314096985972,0.00976415438051055
"L3_S29_F3321",0.00541593769826458,0.00243641850108065,0.00867115202448325
"L3_S29_F3330",0.00531128705912352,0.000767045214130893,0.00952126496806004
"L3_S30_F3609",0.00524701267760887,0.000429950470360866,0.0101770663816764
"L3_S30_F3799",0.00505230641483398,0.000598446517939231,0.00733526025600544
"L3_S29_F3351",0.00499984616667589,0.000812663135334967,0.00896261931942387
"L3_S30_F3784",0.00497668400010481,0.000286685154514362,0.00837968472954264
"L3_S29_F3342",0.00492067402492251,0.00119177808415726,0.00789390590464162
"L3_S29_F3324",0.00490819764083954,0.00131355038449697,0.00697092613732967
"L3_S30_F3544",0.00489510694211637,0.000438653360795296,0.00762672755094605
"L3_S30_F3604",0.00485517215541388,0.000448112149540137,0.00803963955211192
"L3_S29_F3315",0.00477834301865426,0.00349052933802761,0.00772388331592626
"L3_S30_F3689",0.00467875833660382,0.000605104604891251,0.00888975249568871
"L3_S29_F3427",0.00467293622559049,0.00703029743930318,0.00920550873187438
"L3_S29_F3476",0.00447323241859742,0.000760893330117116,0.00733526025600544
"L3_S29_F3373",0.00446933381635289,0.000789064481092229,0.00818537319958223
"L3_S29_F3473",0.00444819745709096,0.000219613656869156,0.00774817225717131
"L0_S0_F16",0.00444654610066541,0.000580250571233145,0.00786961696339657
"L0_S0_F18",0.00439769608256932,0.000177049248763212,0.00675232566612421
"L3_S30_F3819",0.00430851277576661,0.000341483062086751,0.0075052828447208
"L3_S29_F3318",0.00422515714837538,0.00108471488488336,0.00626654684122319
"L3_S38_F3956",0.00422277275992459,0.00097117391661568,0.00456632095406961
"L3_S29_F3339",0.00414524462558614,0.000958038127161648,0.0074567049622307
"L3_S30_F3744",0.00408217625906986,0.0013344400238598,0.00847684049452284
"L0_S0_F0",0.00398679631407881,0.000719416594610635,0.00663088095989896
"L3_S29_F3433",0.00393269797854354,0.00155561656952537,0.00692234825483957
"L0_S0_F20",0.00389630439669445,0.000609664138481445,0.00704379296106483
"L0_S0_F22",0.00381631987698212,0.000791345883427633,0.00675232566612421
"L1_S24_F1758",0.00380122271318422,0.00259964796670542,0.0032790070680819
"L0_S1_F24",0.00377956446338145,0.00034198306227346,0.00621796895873309
"L3_S29_F3354",0.00377136509955365,0.00255024461375502,0.00716523766729008
"L0_S6_F132",0.00360278290589142,0.00162040218247637,0.00638799154744845
"L3_S30_F3754",0.00356708067500211,0.000304593249798483,0.00670374778363411
"L0_S2_F64",0.00334919268410964,0.000867744808298224,0.00604794637001773
"L0_S3_F100",0.00334385952462006,0.00110039266004047,0.00580505695756722
"L0_S6_F122",0.00325216882310939,0.000775494643161924,0.00548930072138156
"L3_S30_F3524",0.00323357645035738,0.000417095148331853,0.00495494401399043
"L2_S26_F3106",0.00322902300155923,0.000365744175727715,0.00429914260037405
"L0_S4_F104",0.00309974887440719,0.0517791403417286,0.00451774307157951
"L0_S5_F114",0.00299654141482729,0.00374628882886969,0.0054164338976464
"L0_S5_F116",0.00294619674540933,0.000426928785577445,0.00490636613150033
"L3_S30_F3624",0.00286792544853494,0.000419222359911338,0.00439629836535425
"L0_S4_F109",0.00282598610504518,0.00169533215910187,0.0053678560151563
"L2_S26_F3069",0.00282466715273772,0.000696136129088796,0.00512496660270579
"L0_S10_F229",0.00273118960153421,0.0226548165327869,0.00514925554395084
"L0_S7_F142",0.0027136486203936,0.000897856147848182,0.0043234315416191
"L0_S13_F356",0.00265744868302121,0.000884277475560874,0.00497923295523548
"L0_S11_F302",0.00264781666180469,0.00112245293931272,0.00400767530543344
"L2_S27_F3199",0.0025875461636882,0.00225464523761492,0.00376478589298292
"L3_S30_F3504",0.00253559324991368,0.000408237696125264,0.00386194165796313
"L0_S11_F318",0.00244969239733119,0.00113727706918343,0.00395909742294333
"L2_S26_F3113",0.00241727902381874,0.00110699171842673,0.00480921036652012
"L0_S9_F195",0.0023528747873516,0.000754920021242619,0.00359476330426757
"L0_S12_F348",0.00232953219234199,0.00190539450962509,0.00466347671904982
"L3_S30_F3749",0.00223529517748514,0.000117519523343995,0.00420198683539384
"L1_S24_F1498",0.0021979839383742,0.00293846831330295,0.00165164800466348
"L0_S10_F249",0.00217965778558945,0.000987598242152634,0.00340045177430716
"L3_S30_F3649",0.00208423466311109,5.27292275096859e-05,0.00340045177430716
"L0_S0_F12",0.00207716212913052,0.00128134994994193,0.00335187389181706
"L3_S30_F3639",0.00198661800791704,0.000249790995736088,0.00352189648053241
"L0_S10_F259",0.00195893644061768,0.000689903811009915,0.00420198683539384
"L1_S24_F1829",0.0019129409261292,0.00109976953859319,0.00371620801049282
"L0_S9_F190",0.00186364344792592,0.000473201328281347,0.00325471812683685
"L0_S12_F346",0.00185163395820722,0.000212370423667272,0.00347331859804231
"L0_S9_F200",0.0018351460117192,0.00116840477500168,0.00344902965679726
"L2_S26_F3121",0.00182929006156337,0.00047719760912082,0.00388623059920818
"L2_S26_F3040",0.00181678479753588,0.000318497701098633,0.00371620801049282
"L2_S26_F3073",0.00175858793845388,0.000147429609600116,0.00446916518908941
"L0_S11_F306",0.00171179695992267,0.000810669957404982,0.00289038400816108
"L1_S24_F1518",0.00170248883777274,0.000816401543231882,0.00255033883073037
"L0_S11_F314",0.00169207392370635,0.00132059058368444,0.00286609506691603
"L3_S30_F3769",0.0016827863465885,0.000100637703438823,0.0031332734206116
"L0_S17_F431",0.00163369106218405,0.00128286395875856,0.00330329600932695
"L3_S30_F3564",0.00163258949201284,0.000151710671174301,0.00267178353695562
"L0_S9_F160",0.0016284945406412,0.00076302230969587,0.0032790070680819
"L0_S17_F433",0.00155999394876308,0.00032587563208089,0.00286609506691603
"L0_S19_F459",0.00155083565472069,7.9347973880765e-05,0.00247747200699522
"L0_S11_F282",0.00153311331699809,0.000576071848108449,0.00257462777197542
"L3_S30_F3579",0.00151256072222085,5.75403442089731e-05,0.00272036141944573
"L2_S27_F3144",0.00149258855230317,0.000161772445243598,0.00250176094824027
"L0_S12_F332",0.00147526341027442,0.000258886690991713,0.00233173835952491
"L0_S11_F290",0.00141554710182432,0.000517520212514333,0.00240460518326006
"L0_S9_F165",0.00140008342134549,0.00123837658016901,0.00221029365329965
"L2_S27_F3129",0.0013878155767681,0.00371093050525968,0.00279322824318088
"L0_S16_F426",0.00137060339227801,0.000414732405177622,0.00245318306575016
"L0_S16_F421",0.00136915671739864,0.000437644986392553,0.00235602730076996
"L1_S24_F1575",0.00136905982806755,0.00122222230855319,0.00225887153578975
"L2_S26_F3051",0.00136770938627959,0.000964083180924514,0.00386194165796313
"L0_S22_F556",0.0013654021636998,0.00188916118846818,0.00255033883073037
"L2_S27_F3214",0.00136235235693867,0.000816501633551154,0.00269607247820068
"L0_S11_F326",0.00133876735963271,0.000450615569357515,0.00252604988948532
"L1_S24_F1514",0.00129950280752068,0.00133865031313538,0.00259891671322047
"L1_S24_F1838",0.00127169949015036,0.000644366716657668,0.00242889412450511
"L3_S30_F3584",0.00126810876991711,0.0003243693389332,0.00233173835952491
"L0_S19_F455",0.0012495914089865,0.000494835775991957,0.00247747200699522
"L1_S24_F1516",0.00122836567923472,0.000548319727648606,0.00228316047703481
"L0_S23_F623",0.00122456429834823,0.00118011194812836,0.00211313788831945
"L1_S24_F1842",0.00120070869971755,0.00102992663383157,0.00189453741711399
"L1_S24_F1788",0.00119627715753167,0.00429544682056515,0.00296325083189624
"L0_S22_F576",0.00116841836053175,0.000982815834031641,0.00225887153578975
"L0_S18_F449",0.00114528723767114,0.000730529524048594,0.00191882635835904
"L2_S26_F3047",0.00113161330071456,0.0460252762269904,0.00267178353695562
"L2_S27_F3206",0.00112958994305847,0.000189866737496391,0.00225887153578975
"L1_S24_F1848",0.00111590605249057,0.000502625139197543,0.00221029365329965
"L3_S33_F3873",0.00110177573642761,0.000449126207350366,0.000995846591047096
"L0_S23_F659",0.00109995003595682,0.000987041734972895,0.00177309271088873
"L2_S26_F3036",0.00106903332392122,0.000932313045863691,0.00225887153578975
"L0_S14_F374",0.00103833128734801,0.000607530890051997,0.00160307012217337
"L0_S21_F532",0.00103683222819289,0.0011217401803943,0.00150591435719317
"L0_S9_F155",0.00102554826736374,0.0220024891214535,0.00196740424084914
"L3_S41_F4020",0.00101734756841076,0.000735324077476041,0.00160307012217337
"L0_S12_F334",0.00100487364040702,3.34432442706866e-05,0.00150591435719317
"L3_S30_F3829",0.000968294618792404,2.70765595588376e-05,0.00179738165213378
"L1_S24_F1565",0.000965092620458355,0.000715301774148043,0.00206456000582935
"L0_S23_F671",0.000962498071309755,0.000500126863509185,0.00133589176847781
"L2_S27_F3140",0.000958217478648144,0.000392632608544664,0.00184595953462389
"L0_S12_F330",0.000941338487331765,0.000446032588695049,0.00155449223968327
"L0_S10_F264",0.000938057630732606,7.50390289082727e-05,0.00162735906341843
"L3_S30_F3519",0.000936404814077342,6.32523537816725e-05,0.00160307012217337
"L3_S41_F4008",0.000927942504257751,0.000109917430880651,0.00133589176847781
"L0_S9_F185",0.000917405276597374,0.000734680674069936,0.00170022588715358
"L1_S24_F902",0.000902579351599492,0.0012418044090468,0.000947268708556994
"L0_S10_F219",0.000901439021387749,0.00640097036364023,0.0020888489470744
"L1_S24_F1798",0.000886268690077031,0.000759284177995562,0.00204027106458429
"L1_S24_F1850",0.0008534349643748,0.000632394387968485,0.00170022588715358
"L0_S21_F487",0.0008484771158978,0.000939686106159437,0.00160307012217337
"L0_S22_F606",0.000836464406157698,0.00192572417505551,0.0021860047120546
"L3_S30_F3794",0.000820646013601019,7.05631931195383e-05,0.00155449223968327
"L1_S24_F1571",0.000816183146701432,0.000385326770778501,0.00131160282723276
"L0_S22_F601",0.000808537995391456,0.0006145707040593,0.00179738165213378
"L1_S24_F812",0.000807185774044923,0.00171791093507777,0.00121444706225256
"L0_S23_F631",0.000804674771689448,0.000259023703918669,0.00136018070972286
"L0_S23_F639",0.000800685626051916,0.00155168035226762,0.00182167059337883
"L2_S26_F3062",0.000786087140931127,0.000580633726615706,0.0011415802385174
"L1_S24_F1831",0.000784041834332132,0.000331871527831293,0.00165164800466348
"L1_S25_F1892",0.00077855290518247,0.00177610240872244,0.00150591435719317
"L0_S21_F522",0.000771343614756735,0.000294845546025557,0.0011415802385174
"L0_S21_F512",0.000770572955957532,0.000216409196292455,0.00116586917976245
"L0_S22_F561",0.000763276129377116,0.000933843164313005,0.00179738165213378
"L0_S0_F2",0.000762793608385452,4.17023595443405e-05,0.00131160282723276
"L1_S25_F2144",0.000756532197462864,0.00137049499400144,0.00162735906341843
"L2_S27_F3166",0.000744647819983243,0.000284903568365743,0.00126302494474266
"L3_S30_F3709",0.000739086958429153,1.64956144255113e-05,0.00136018070972286
"L1_S24_F1836",0.000726477740687535,0.000309134142084908,0.00131160282723276
"L0_S9_F170",0.000724445631369534,8.13072533329629e-05,0.0011415802385174
"L1_S24_F1816",0.000720809876590874,0.000505877805918246,0.00165164800466348
"L3_S40_F3982",0.000712956326636796,0.000900411840168537,0.00138446965096791
"L1_S25_F2176",0.000708276612746052,0.00117595169896324,0.00128731388598771
"L1_S25_F2106",0.000705802499132651,0.00043312258275422,0.000947268708556994
"L1_S24_F1622",0.000704410947102369,0.000409473445778257,0.000874401884821841
"L1_S24_F1609",0.000703204465975898,7.02966359838492e-05,0.00119015812100751
"L3_S48_F4198",0.000702907613264091,0.000410200617674317,0.00119015812100751
"L1_S24_F1783",0.000700152840867883,0.000529081258226027,0.00123873600349761
"L0_S22_F596",0.000649983619561255,0.0005009634099174,0.00119015812100751
"L3_S47_F4163",0.000648282120870862,0.000538025248626343,0.00157878118092832
"L1_S24_F1166",0.000646662730541425,0.00192624887372381,0.00140875859221297
"L0_S15_F418",0.00064499183837684,0.000222487402828499,0.00111729129727235
"L3_S41_F4014",0.000641031029544591,0.000445497733703079,0.0010444244735372
"L1_S24_F1672",0.000629534823113541,0.00028859114926728,0.00140875859221297
"L2_S26_F3117",0.000628619190092822,1.29599855922948e-05,0.00131160282723276
"L1_S25_F2007",0.000626576811767464,0.00124791242304593,0.00143304753345802
"L3_S48_F4196",0.000625461397072196,0.000498051654924593,0.00102013553229215
"L1_S24_F1652",0.000620709569559247,0.000795931966908489,0.000947268708556994
"L2_S27_F3162",0.00060577101115834,0.000123735095856029,0.00133589176847781
"L1_S25_F1858",0.000603710824652013,0.000655528660239295,0.00133589176847781
"L0_S21_F477",0.000594908799618066,0.000562489366904683,0.00140875859221297
"L1_S24_F1763",0.00059224737622591,0.00023990540375788,0.00116586917976245
"L1_S24_F1844",0.000592168460382386,0.000439979356968352,0.0011415802385174
"L0_S23_F627",0.000590498138861014,0.00395958346369582,0.00160307012217337
"L1_S25_F3015",0.000588009414725005,0.000705105908462056,0.000704379296106483
"L1_S25_F2152",0.000579439181365262,0.000191933376773052,0.0010930023560273
"L1_S24_F1667",0.000575328254811192,0.000306635593740926,0.00119015812100751
"L3_S29_F3382",0.000572142487420837,1.01092591644184e-05,0.000825824002331738
"L3_S34_F3882",0.00057055494540881,0.00388004327979616,0.00150591435719317
"L1_S24_F1581",0.00056299377607167,0.000349192273981214,0.00126302494474266
"L3_S34_F3876",0.00055879603720584,0.000790500481285376,0.00126302494474266
"L1_S24_F1822",0.000555755393123965,0.00153264574912141,0.00138446965096791
