"Feature","Gain","Cover","Frequency"
"LeakEnd",0.44897122950734,0.13523408690435,0.0202684716887858
"L3_S32_F3850",0.0366074233805022,0.0719072605053224,0.0131954215309731
"L3_S33_F3855",0.0270516596231092,0.000194873934201195,0.00315625356504544
"L1_S24_F1846",0.0192364441489038,0.00981257832872421,0.00543788264821082
"LeakStart",0.014568435429258,0.00897411767984119,0.0195839829638362
"L1_S24_F1723",0.0141684650734777,0.025255168268018,0.00821386469939537
"L3_S33_F3857",0.0119538712271661,0.00111421504670071,0.008480054759098
"L3_S29_F3407",0.00906891543805579,0.00743716385710856,0.00600828991900217
"L3_S36_F3920",0.00717243152212327,0.00278030574748956,0.015286914857208
"L3_S33_F3859",0.00706460630644945,0.000837881079434961,0.0154390234627524
"L3_S33_F3865",0.00687828820474534,0.0010797829038499,0.0127771228657261
"L3_S29_F3315",0.00644853587317648,0.0179757858794475,0.0119785526866182
"L3_S30_F3809",0.00615841555969272,0.000536231618371896,0.0126630414115679
"L3_S30_F3704",0.00597337038087898,0.00194918768298815,0.00851808191048409
"L0_S1_F28",0.0055783452924879,0.000727425121765981,0.0115222268699852
"L3_S29_F3430",0.00550731630069716,0.000148371975833203,0.0110659010533521
"L3_S29_F3348",0.00513839124334334,0.000751894770117873,0.0103433851770164
"L3_S29_F3436",0.00509088938495116,0.000556524854710588,0.0112560368102825
"L3_S29_F3345",0.00502802863302326,0.000827261395391763,0.0111419553561243
"L3_S29_F3321",0.00488126393860885,0.00776291689159394,0.00901243487850325
"L3_S30_F3689",0.00483139800054916,0.000235393915609712,0.0103814123284025
"L3_S35_F3896",0.00473494784602551,0.000898526166634395,0.0116363083241434
"L3_S29_F3379",0.00468733642962879,0.000372700679022975,0.0100391679659277
"L3_S29_F3327",0.00460564984460521,0.000326712383522799,0.0103433851770164
"L3_S29_F3376",0.00459315512069799,0.000152449541423409,0.0113701182644408
"L3_S30_F3544",0.00444707825314418,0.000382170466167889,0.00806175609385101
"L3_S38_F3956",0.00442014590598655,0.0122002197155179,0.00619842567593262
"L3_S30_F3609",0.00435633774153975,0.000177447400678536,0.00973495075483895
"L3_S29_F3333",0.00434088900227728,0.000145090094192883,0.00943073354375024
"L3_S29_F3330",0.00430576785562295,0.000326881819009762,0.00878427197018671
"L3_S30_F3604",0.00429279051522532,0.00155305359345862,0.00969692360345287
"L3_S29_F3351",0.0042814739372434,0.00294516299631103,0.00981100505761113
"L3_S29_F3373",0.00426181241809168,0.00111892402889756,0.00825189185078146
"L3_S30_F3554",0.00424516438259252,0.000180764415715568,0.00905046202988934
"L3_S30_F3804",0.00414699851515159,0.000317075846323321,0.00924059778681979
"L3_S30_F3669",0.00409119258901634,0.000299146673357673,0.0104574666311747
"L3_S29_F3324",0.00395508067045398,0.00105292356874076,0.00665475149256569
"L3_S29_F3473",0.00392042917713671,7.09772131080155e-05,0.00760543027721793
"L3_S30_F3819",0.00390841587473872,0.000112760384357232,0.00855610906187017
"L3_S29_F3318",0.00388450061233845,0.00118340115319691,0.00654067003840742
"L3_S29_F3339",0.0038463349895243,0.000632127342068552,0.00726318591474313
"L3_S30_F3799",0.00374644068405831,0.000442432754570915,0.00703502300642659
"L2_S26_F3106",0.00369588334179975,0.000409527377978816,0.00608434422177435
"L3_S30_F3784",0.00364522288131592,0.000208812024035058,0.00756740312583184
"L0_S0_F16",0.00361727931167218,0.000258721767045039,0.00927862493820588
"L3_S30_F3679",0.00358662480102515,0.000158335073986981,0.00783359318553447
"L3_S29_F3342",0.00357256853860708,0.000977319419194352,0.00711107730919877
"L0_S6_F132",0.00355779417276414,0.000769258472544202,0.00798570179107883
"L3_S30_F3744",0.0034762597255454,0.00049121507986916,0.00790964748830665
"L3_S29_F3354",0.00342395621663372,0.00247112136265207,0.00764345742860402
"L0_S0_F18",0.00338409194375058,0.000165367348990764,0.00733924021751531
"L0_S2_F64",0.0033215886746747,0.000863072738483044,0.00714910446058486
"L3_S29_F3476",0.00329753295841319,0.000194157175753098,0.00726318591474313
"L0_S0_F20",0.00320394212229373,0.000254862626261791,0.00684488724949614
"L0_S1_F24",0.00318310548348833,0.000373228291401564,0.00608434422177435
"L1_S24_F1758",0.00308616252772346,0.00203956907117809,0.0036886336844507
"L3_S30_F3754",0.00305061514367063,0.000447883032549889,0.008480054759098
"L3_S29_F3427",0.00293554304709381,0.000524145011206912,0.00680686009811005
"L0_S0_F0",0.00286460123759389,0.000344179332694228,0.00581815416207172
"L0_S0_F22",0.00282876953250104,0.00031014056526989,0.00578012701068563
"L2_S26_F3040",0.00282408148504969,0.000628673787858242,0.00585618131345781
"L0_S7_F142",0.00281680218728586,0.000478084582760104,0.00608434422177435
"L0_S4_F109",0.00279319235998511,0.0023793756605401,0.00638856143286306
"L3_S29_F3433",0.00276428975789006,0.000286254623803701,0.00555196410236909
"L0_S5_F116",0.00267678807658109,0.000245097258575552,0.00616039852454653
"L0_S4_F104",0.00261360978193206,0.0578596263688084,0.00764345742860402
"L3_S30_F3524",0.00258889442496522,0.000408501892434413,0.00475339392326121
"L0_S6_F122",0.00254446790515798,0.00033837262644836,0.00657869718979351
"L0_S11_F302",0.00253689993482905,0.000866619025925531,0.00547590979959691
"L3_S30_F3624",0.002493009359647,0.000491396869060275,0.0051336654371221
"L0_S3_F100",0.0024834393729469,0.000896233157464473,0.00631250713009089
"L0_S5_F114",0.00248198378699444,0.000629881522602702,0.00528577404266646
"L1_S24_F1632",0.00230523764556317,0.0022789623601855,0.00323230786781762
"L1_S24_F1498",0.00229718318844346,0.0028240889650188,0.00144503175267141
"L2_S26_F3113",0.0021286015171863,0.000517004549997362,0.00418298665246986
"L2_S26_F3069",0.00212805432291127,0.0025127165540998,0.00482944822603339
"L2_S27_F3199",0.00211015691762943,0.00132861407817222,0.00460128531771685
"L3_S30_F3649",0.00205458894954577,0.000321145998291888,0.00399285089553942
"L0_S11_F318",0.00203199686839042,0.000666933084003315,0.00498155683157775
"L0_S13_F356",0.00191818347541021,0.000511820351202188,0.00422101380385595
"L1_S24_F1575",0.00188676326565917,0.00166828180732902,0.00338441647336198
"L2_S26_F3051",0.0018462255807919,0.00132700624042881,0.00456325816633076
"L0_S10_F229",0.00176743176825861,0.0166394148321639,0.00463931246910294
"L3_S30_F3639",0.0017562438290031,8.74986425814861e-05,0.00406890519831159
"L0_S9_F195",0.00173465263103723,0.00037428150480501,0.00429706810662813
"L1_S24_F1829",0.00169773496247116,0.000655983285945873,0.00349849792752025
"L3_S30_F3584",0.00165253890757841,0.00034715784690985,0.0036886336844507
"L0_S11_F314",0.00163830586409288,0.000712974603890603,0.00319428071643153
"L0_S10_F259",0.00161596233024629,0.000303763785596985,0.00448720386355858
"L3_S30_F3504",0.00161392736696678,0.000307874633044024,0.00323230786781762
"L0_S0_F12",0.00159821921728455,0.000291255424231498,0.00300414495950108
"L2_S26_F3121",0.00156983787225689,0.000306091757778422,0.00349849792752025
"L0_S12_F346",0.00156391716035914,0.000432277210222646,0.00361257938167852
"L0_S12_F348",0.00154504450656336,0.0013537752270767,0.00349849792752025
"L0_S11_F326",0.00151146387793714,0.000386790605853681,0.00300414495950108
"L0_S11_F306",0.00147737629335754,0.000707175040608865,0.00346047077613416
"L0_S9_F155",0.00144387404358212,0.000253256260578082,0.00334638932197589
"L3_S30_F3749",0.00143789639658239,4.9494347628593e-05,0.00300414495950108
"L0_S23_F623",0.00143553477659239,0.000664151499009512,0.00231965623455147
"L3_S41_F4008",0.00139612256056016,0.000409941587970484,0.00171122181237403
"L2_S27_F3129",0.00134946844165797,0.0128107589868649,0.00433509525801422
"L0_S18_F449",0.00133536508421065,0.000136231107667512,0.0025858462942541
"L0_S9_F200",0.00131154696069331,0.000274487772911907,0.00319428071643153
"L0_S10_F249",0.00127248813396578,0.000426263510524174,0.00235768338593756
"L0_S9_F165",0.00126445685586855,0.000308695278269939,0.00285203635395673
"L1_S24_F1514",0.00126015285908216,0.00113248479091666,0.00289006350534281
"L3_S30_F3769",0.0012553286224359,4.23074747970101e-05,0.00224360193177929
"L3_S30_F3564",0.00125422046197326,5.70074871269033e-05,0.00250979199148192
"L0_S9_F190",0.00124863020626211,0.000611635100171635,0.00361257938167852
"L0_S9_F160",0.00124672926086721,0.000303135617346828,0.00289006350534281
"L2_S26_F3073",0.0012113355856186,8.58952934619927e-05,0.00365060653306461
"L0_S17_F431",0.00120931308170537,0.000657573533127677,0.00231965623455147
"L0_S11_F290",0.00119298832363286,0.000260453379063376,0.00262387344564019
"L1_S24_F1788",0.00115118631001132,0.000443969706009032,0.00273795489979846
"L3_S30_F3579",0.00114487615022784,4.13406681425044e-05,0.00254781914286801
"L0_S11_F282",0.00110216068107331,0.000373778359647561,0.00212952047762102
"L1_S24_F1622",0.00108317701888081,0.000135747975930534,0.00197741187207666
"L2_S26_F3047",0.00106723091330181,0.000339812291203163,0.00212952047762102
"L0_S9_F185",0.00103461866244383,0.000437937161490028,0.00216754762900711
"L1_S24_F1494",0.000997086448105488,0.00131321224314925,0.00167319466098795
"L2_S27_F3144",0.000988061042946428,0.000105070207176191,0.00231965623455147
"L0_S9_F170",0.000969377768792881,0.000237384640762275,0.00231965623455147
"L0_S16_F421",0.000952783792962321,0.000294840617486037,0.0014830589040575
"L2_S27_F3206",0.000935205071511984,0.000316064197114121,0.00254781914286801
"L3_S30_F3519",0.000904373454164337,3.30334645973762e-05,0.00178727611514621
"L0_S22_F596",0.000901978101544487,0.000259737273084873,0.0014830589040575
"L1_S24_F1842",0.000895681628114062,0.000550416619210258,0.00186333041791839
"L1_S24_F1662",0.000894035456764024,0.000381715343363345,0.0025858462942541
"L0_S17_F433",0.000889967307941527,0.000130292252465509,0.00174924896376012
"L0_S19_F455",0.000882197851457856,9.05680241869995e-05,0.0018253032665323
"L0_S14_F374",0.000878858222867441,0.000178199407875367,0.00171122181237403
"L0_S16_F426",0.000876806477248078,0.000331401434693481,0.00144503175267141
"L0_S0_F8",0.000871543794051072,1.85621979712492e-05,0.00121686884435487
"L0_S21_F487",0.000868126591503044,0.000556460981559529,0.00155911320682968
"L1_S24_F1831",0.000867653111817857,8.62356267015855e-05,0.00212952047762102
"L2_S27_F3214",0.000841920286520516,0.000884843935670756,0.00323230786781762
"L1_S24_F1516",0.000837616367371453,0.000222233069414586,0.00171122181237403
"L3_S33_F3873",0.000823073664998503,0.000313846308383848,0.00144503175267141
"L1_S24_F1848",0.000800176944542169,0.00027938562616785,0.00186333041791839
"L1_S25_F2144",0.000796009514996959,0.00023693248259799,0.00144503175267141
"L3_S30_F3794",0.000767358597297723,1.55974053606514e-05,0.00125489599574096
"L2_S26_F3036",0.000753277735664334,0.000326677213748226,0.00178727611514621
"L3_S34_F3882",0.000741074851450157,0.00344600145423235,0.00209149332623493
"L0_S23_F671",0.000738447144546481,0.000314009591192913,0.00209149332623493
"L1_S24_F1518",0.000731902177773157,0.000175713525459733,0.00163516750960186
"L3_S29_F3357",0.000727170578311946,0.000175462146507618,0.00144503175267141
"L0_S23_F639",0.000708482536592254,0.00150302255733043,0.00186333041791839
"L1_S24_F1836",0.000705111491816554,0.0022705077698686,0.00201543902346275
"L2_S27_F3162",0.000704433464372079,0.000144414643273007,0.00212952047762102
"L0_S10_F219",0.000702987093495958,0.00309290435476232,0.00152108605544359
"L0_S21_F522",0.00068767576566186,0.000131507339424535,0.00121686884435487
"L1_S24_F1850",0.000683260026568258,4.26796378881919e-05,0.00171122181237403
"L0_S19_F459",0.000671676872082125,4.37733866453352e-05,0.00133095029851314
"L0_S12_F334",0.000670110977736508,0.000163084418043112,0.0011027873901966
"L1_S24_F1672",0.000662777500837655,0.000130099554735206,0.00140700460128532
"L1_S24_F844",0.000647528710669141,0.000814467798633668,0.000418298665246986
"L1_S24_F1844",0.000646272041075641,0.000198788950136163,0.00133095029851314
"L0_S22_F556",0.000639746600884295,0.00013566741606781,0.00155911320682968
"L2_S27_F3140",0.00063972185517208,0.000126481559842699,0.00133095029851314
"L1_S25_F2106",0.000637694430636243,0.000715512406842387,0.000950678784652242
"L3_S30_F3629",0.000627798623807551,8.74250035291997e-05,0.00140700460128532
"L0_S12_F330",0.000616966986049023,3.19714786881537e-05,0.00133095029851314
"L3_S48_F4198",0.000605923398365864,0.000132809764499033,0.000912651633266152
"L0_S12_F332",0.000586471322878839,0.000126082019456911,0.00144503175267141
"L0_S23_F651",0.000576583938908781,0.000511191731027058,0.00212952047762102
"L0_S21_F512",0.000565754348240801,0.000285513423008216,0.00121686884435487
"L0_S23_F627",0.000561566143578511,0.00121934552251045,0.00152108605544359
"L1_S24_F1581",0.00056035784362917,0.000200737501687569,0.0014830589040575
"L3_S41_F4020",0.00055503630816334,0.000155407222472987,0.000988705936038331
"L1_S24_F1838",0.000551393793925058,7.13439776623525e-05,0.00197741187207666
"L1_S24_F1834",0.000551331666850065,1.91024603625545e-05,0.00102673308742442
"L2_S27_F3210",0.000546382885658503,9.31383766190964e-05,0.000874624481880062
"L1_S24_F1609",0.000537198914957039,0.0014586099965772,0.00171122181237403
"L1_S24_F1778",0.000532316014589773,0.000215333846750502,0.00133095029851314
"L0_S0_F2",0.000523901997106331,1.29120200672209e-05,0.00102673308742442
"L1_S24_F1567",0.000523078217448603,4.01384597237877e-05,0.00163516750960186
"L0_S21_F477",0.000519418974329321,0.000459221616360268,0.00117884169296878
"L0_S22_F576",0.000513388859384803,0.000157313056931766,0.000874624481880062
"L0_S22_F611",0.000512781710073904,0.000253476535370309,0.000760543027721793
