"Feature","Gain","Cover","Frequency"
"LeakEnd",0.386259005795677,0.128869106258751,0.0170731013288564
"L3_S32_F3850",0.0325299566788974,0.0686315897430547,0.00973166775744814
"L3_S33_F3855",0.0249897077675546,0.000200978958002013,0.00304470307031272
"L1_S24_F1846",0.0175608200370857,0.0122123956579489,0.00657314401160971
"L1_S24_F1723",0.0161551873075942,0.0233959203075324,0.00822354380673249
"LeakStart",0.0150409205975639,0.00950887138720538,0.0200324388925248
"L3_S33_F3857",0.0129332170800318,0.00112031371592987,0.00904874370429389
"L3_S33_F3859",0.0102436043180061,0.000823002260052731,0.0189226873061492
"L0_S1_F28",0.00781823214076557,0.00260099745441176,0.0112113365392824
"L3_S30_F3704",0.00758496699802046,0.00589453561894071,0.0107560538371795
"L3_S29_F3407",0.00751698946674551,0.00762230732264476,0.00603249580286259
"L3_S29_F3327",0.00712305908612888,0.000397552976452148,0.0124918191389466
"L3_S30_F3809",0.00689519639789535,0.00105029128486352,0.0130324673476937
"L3_S36_F3920",0.00655181471804628,0.00441639212505807,0.0146828671428165
"L3_S29_F3345",0.00639533573883156,0.00192273854468628,0.0117804399169109
"L3_S29_F3315",0.00632635604879867,0.00648246814010131,0.00981703326409242
"L3_S29_F3379",0.00631475196229973,0.000502289134477165,0.0117235295791481
"L3_S29_F3430",0.00617764578047039,0.000256517801638927,0.0118942605924366
"L3_S29_F3436",0.00617393258968961,0.000771586708167707,0.0126340949833537
"L3_S30_F3804",0.00613087421551125,0.000572639059580635,0.0117235295791481
"L3_S33_F3865",0.00607786257257215,0.00124467709696281,0.0110975158637567
"L3_S35_F3896",0.00602733639350704,0.000765944666883977,0.012121901943488
"L3_S29_F3333",0.00598779251013441,0.000371407080846138,0.0113536123836895
"L3_S29_F3348",0.00567609667884413,0.00120362110148613,0.0102154056284324
"L3_S29_F3373",0.00550692939391894,0.00094699818032569,0.00890646785988675
"L3_S29_F3321",0.0054298323174443,0.0250044035566751,0.00921947471758245
"L3_S30_F3689",0.00542160608922396,0.000327248847403141,0.0106991434994167
"L3_S30_F3554",0.00538759862698652,0.00057794168229951,0.0103292263039581
