"Feature","Gain","Cover","Frequency"
"L3_S32_F3854:T2",0.0497302555447288,0.0852509250187711,0.00253627365404569
"L3_S33_D3856",0.0394173097066664,0.100765387836612,0.0121214117492054
"L1_S24_F1695",0.0252179902094469,0.103052835115746,0.00719708822609068
"L3_S32_F3851:T1",0.0218038770501281,0.00735692804225339,0.00115285166092986
"L3_S33_F3859",0.0202550740357797,0.000505006563893387,0.0156293746603205
"L3_S33_F3865",0.0194052625293622,0.00124870663354387,0.0109356214693918
"L1_S24_F1604",0.017467283678393,0.134480109328392,0.00648890792009091
"L3_S38_F3952",0.0149441962162994,0.000270734765634576,0.00695004858446285
"L3_S33_F3857",0.0138712224508452,0.000729407919221614,0.0152670498525997
"L3_S33_F3855",0.0135142599419669,0.000236513450123222,0.00253627365404569
"L3_S38_D3953",0.0131788352499389,0.00235880796487949,0.0101780332350665
"L3_S32_F3854:T4",0.0125078272111981,0.080351858935476,0.0016139923253018
"L3_S30_F3759",0.0121281786574823,0.000724190515340261,0.0159422915397157
"L2_S26_D3037",0.0116411956445405,0.00634910197212972,0.00667007032395132
"L3_S30_F3754",0.0116080683271506,0.000637815945593433,0.0166175332268318
"L3_S36_F3920",0.0114356824126132,0.000668552873859774,0.0145424002371581
"L3_S34_D3875",0.0110682416994071,0.00614382714227563,0.00866285676641579
"L3_S30_F3744",0.0100042109467191,0.0011473371928648,0.0131919168629259
"L3_S29_D3316",0.00999497921862219,0.00433521166296362,0.00910752812134587
"L3_S30_F3774",0.00951794330964594,0.000676912060744911,0.0125496137946936
"L3_S29_D3474",0.00888594292415741,0.000530490456616685,0.00737825062995109
"L3_S30_F3749",0.00887374099178248,0.00047626125306048,0.0113473542054382
"L3_S30_F3494",0.00867723064241485,0.000386792718033964,0.0101945025445083
"L3_S37_D3942",0.00846478766421707,0.00101237995546682,0.00345855498278957
"L3_S36_D3919",0.00813838374517964,0.00155681123684196,0.0102439104728339
"L3_S29_F3479",0.00805859172715398,0.000277899710950823,0.0110344373260429
"L3_S30_F3769",0.00794963860108443,0.000416075894209926,0.00971689257069451
"L3_S30_F3809",0.0077945429611127,0.000573928822738912,0.0100792173784153
"L3_S30_D3566",0.00766817406104817,0.00101520378401499,0.00472669180981241
"L1_S24_D1558",0.00756080978471946,0.00474404294121009,0.0071147416788814
"L3_S29_F3327",0.00753739970298157,0.000890620723456269,0.0105403580427873
"L3_S32_D3852",0.0073617591135797,0.00422214270370407,0.00189397058581334
"L3_S30_F3804",0.00716984191424128,0.000309602006432091,0.00927222121576442
"L3_S38_F3960",0.00712608311380151,0.00155910752573162,0.00667007032395132
"L3_S29_F3348",0.00710180852432364,0.0122921714880989,0.0106062352805547
"L3_S30_F3554",0.00702459971295912,0.000408617979677824,0.0098321777367875
"L3_S29_F3336",0.00702322925138115,0.000535593548887403,0.00890989640804361
"L3_S30_F3829",0.00681577414916331,0.003430515296221,0.00805349231706715
"L3_S29_F3351",0.00680814144025972,0.00102366018856009,0.008069961626509
"L3_S29_F3345",0.00633299906852389,0.000129701331893315,0.00862991814753207
"L3_S30_F3534",0.006277967800485,0.000848251004638073,0.00787232991320674
"L3_S29_F3339",0.00612199611189282,0.00102888591910721,0.00676888618060245
"L3_S30_F3609",0.00599800085247356,0.00015342332980477,0.008069961626509
"L3_S30_F3704",0.0058787657271817,0.00479601220929218,0.00497373145144024
"L3_S29_F3373",0.00580853763630187,0.000374696556964173,0.00826759333981126
