"Feature","Gain","Cover","Frequency"
"L3_S33_F3859",0.0373960759624402,0.00141716655697543,0.0247774266179174
"L3_S32_F3854:T2",0.0347051360872194,0.0733040517983928,0.0016525169899403
"L3_S33_F3865",0.0231347988281289,0.00176209340517806,0.0185495032120799
"L3_S33_F3857",0.022056406612194,0.00196375164720634,0.0244056102951808
"L1_S24_F1723",0.0204886545868319,0.0833653053619455,0.00677531965875524
"S34_Mean",0.0204572762822165,0.0817931684905354,0.00891326351449051
"L3_S30_F3754",0.0200462195863641,0.00168197962806315,0.0266778211563488
"L3_S30_F3759",0.0190857931035313,0.00115540954671541,0.024095763359567
"L3_S30_F3744",0.0184209112245052,0.00138564848468187,0.0233418024829068
"L3_S30_F3774",0.01834689516675,0.00105534617900951,0.0233418024829068
"L0_S0_F20",0.0179713467214013,0.00175667263799844,0.0193447770134887
"L3_S30_F3749",0.0176735970158799,0.00136773552923066,0.0210386069281775
"L3_S30_F3769",0.0167299439352206,0.00182450485325223,0.0191588688521204
"MinMin_features",0.0166799421112944,0.0324924550323085,0.00637251864245729
"L3_S30_F3809",0.0163786151633271,0.00222352082554954,0.02124517155192
"L3_S36_F3920",0.0157136966100297,0.00251029156407807,0.0207700729173122
"L3_S29_F3479",0.0155784067160406,0.00046554933205604,0.018394579744273
"L3_S30_F3554",0.0152961002599862,0.00128480126128484,0.0201090661213361
"L3_S30_F3804",0.0149577242115861,0.00189256850385048,0.0184668773625829
"L1_S24_F1846",0.0140896592492499,0.0968828393333233,0.00747763937947987
"L3_S29_F3395",0.013314994591617,0.0221391032040337,0.0174133977814959
"MaxMax_features",0.0132149135450547,0.00631887052195891,0.00808700501952036
"L0_S1_F28",0.0131089387734591,0.00254002713058526,0.0155543161678131
"S30_Mean",0.0123081049451397,0.0033059600307861,0.0126210985106691
"L3_S29_F3382",0.0119243054675598,0.000660911438428106,0.0147900270599657
"L3_S32_F3851:T1",0.0116390473987362,0.00535745708006722,0.00076428910784739
"L3_S29_F3336",0.0112947041080305,0.00166047933806906,0.0140877073392411
"L0_S1_F24",0.0110356263911215,0.00250581719813556,0.0122286257255582
"L3_S29_F3351",0.0108100219047238,0.00224959619713307,0.01383982979075
"L0_S12_F350",0.0107811529745149,0.00291446564613094,0.0108859556712317
"S37_Time0",0.010329542203158,0.000783896060473499,0.0128173349032245
"S37_Mean",0.00998524202069044,0.00125307399373057,0.011154489682097
"S31_Mean",0.00995263426995771,0.00257681943108897,0.00790109685815207
"S33_Mean",0.00989897500822256,0.00478845753245897,0.00197269215674124
"S38_StationTiming",0.00983582309049528,0.00128873137923741,0.0112681002251554
"L3_S29_F3339",0.00954441784029397,0.00128560693521245,0.0109272685959803
"L3_S30_F3519",0.00946918411751549,0.000371839549779709,0.0128173349032245
"S36_Time0",0.00945581470659891,0.000661587709502729,0.0123422362686166
"L3_S30_F3704",0.00923353839204402,0.0129868783181793,0.00847947780463118
"S36_Mean",0.00900192137249181,0.000686905019267332,0.0124042056557394
"L3_S32_F3854:T4",0.00898853571582223,0.0698941594933577,0.00113610543058396
"TimeToExitProduction_features",0.00841146083594998,0.00142693347780957,0.00816963086901737
"S8_Mean",0.00805756973308074,0.00141387749205881,0.00936770568672409
"L2_S26_F3040",0.00779802437913511,0.00383371930706252,0.00877899650905786
"S3_Mean",0.00758893541100977,0.00181604801102747,0.0079114250893392
"S7_Mean",0.00743591692382937,0.000891175626589142,0.00822127202495301
"S4_Mean",0.00689709888467517,0.000920481438295565,0.00820061556257875
"S27_Mean",0.0067531227355351,0.00526626997374467,0.00638284687364442
"S6_Mean",0.00630507801936089,0.00138361016132916,0.00698188428249778
"S27_StationTiming",0.0062818458728722,0.000986962098456768,0.00906818698229741
"L1_S24_F1844",0.00615753261775407,0.00126180220403079,0.00716779244386606
"L3_S38_F3956",0.00595444051761767,0.00107353261561739,0.00247877548491045
"L0_S4_F104",0.00593417005006493,0.00188975402406828,0.00728140298692446
"S35_StationTiming",0.00587639475849169,0.00629311455927278,0.00636219041127017
"S39_Mean",0.00586878174850955,0.00367298909760862,0.00588709177666233
"S39_Time0",0.00573799298540448,0.00115153275382583,0.00360455268430729
"LastStation38",0.00565529683540839,7.37964029875409e-05,0.00147693705975915
"S12_StationTiming",0.00549165740674836,0.00156469235202017,0.00715746421267894
"S11_StationTiming",0.00544999868999631,0.00137343392759915,0.00646547272314143
"S35_Mean",0.00542502051237388,0.00106143383890725,0.00497820743219516
"S27_Time0",0.00533680005145729,0.0023894467176721,0.0066823655780711
"S5_Mean",0.00531068164485433,0.00140425793828908,0.00627956456177315
"S10_StationTiming",0.00522034839647221,0.000797770974120147,0.00651711387907707
"S34_Time0",0.00513444989921443,0.00065431622240795,0.0049162380450724
"S30_Time0",0.00499978343899282,0.000297306553537911,0.00626923633058602
"S31_StationTiming",0.00498776645394989,0.00105346727206292,0.00607299993803061
"S28_Mean",0.00484071970633092,0.00212775150402476,0.00386275846398546
"L1_S24_F1498",0.00479638539574689,0.062136304536451,0.00453409349114871
"S25_StationTiming",0.00477510524368618,0.00267694927637407,0.00637251864245729
"S12_Mean",0.00474387007199506,0.00242384559001318,0.00632087748652166
"S10_Mean",0.00473509694115968,0.00165779458071111,0.00663072442213546
"S28_Time0",0.00464687730724579,0.00173087920055562,0.00528805436780897
"S35_Time0",0.00447329021422633,0.000521184899345734,0.00574249654004255
